{'content': '这个东西确实好，下次还买', 'productId': '37603225476'}
{'content': '菊花茶收到了，淡淡的香味，清香。还可以去火，很不错，很满意。', 'productId': '41980317196'}
{'content': '味道超级清香的，包装也特别上档次，特别喜欢，泡出来的颜色很自然。', 'productId': '41980317196'}
{'content': '货物收到了，速度超快哦，包装也很好看，里边的东西也很不错，值得购买哦。', 'productId': '41980317196'}
{'content': '茶叶很香有一股浓浓的味，很好喝性价比高～', 'productId': '41980317196'}
{'content': '胎菊花很好，色泽不错很新鲜，口感清香，去火特别好。', 'productId': '41980317196'}
{'content': '用开局泡的菊花茶味道，纯正浓烈色泽金黄，而且泡开了也不会散开颗粒饱满，好评非常满意。', 'productId': '41980317196'}
{'content': '超级满意的一次购物，很开心，值得购买，很愉快', 'productId': '41980317196'}
{'content': '看着花茶颜色很漂亮，泡出淡淡的颜色，味道很香', 'productId': '41980317196'}
{'content': '一流的卖家，一流的质量，真的很棒，超级划算', 'productId': '41980317196'}
{'content': '味道特别好，发货特别快。', 'productId': '41980317196'}
{'content': '看着不错，包装还可以 味道喝过后再来评价。', 'productId': '41980317196'}
{'content': '香味很清香 质量很好 包装很精美', 'productId': '41980317196'}
{'content': '非常好，骨朵儿整齐，味道非常不错', 'productId': '41980317196'}
{'content': '老公很喜欢喝这种茶～看他的快没有了～主动买给他吧～听说这里的宝贝很不错～', 'productId': '41980317196'}
{'content': '价格实惠，包装大气，便于携带，每一颗无杂质大小均匀，菊花颜色金黄，口感纯正特喜欢。', 'productId': '41980317196'}
{'content': '已经打开喝过了很喜欢，我是搭配枸杞和红枣一起喝的～天气干燥每天喝一点亲热泻火。', 'productId': '41980317196'}
{'content': '超级好喝，喝起来味道非常好，口感极佳，是自己喜欢的类型～', 'productId': '41980317196'}
{'content': '产品包装非常好，胎菊口感细腻，清香扑鼻，非常满意', 'productId': '41980317196'}
{'content': '东西收到了，价格非常便宜，关键是质量还很好，这次的购物很愉快，很开心，有需要还会在来的', 'productId': '41980317196'}
{'content': '给老爸买的，挺好，颜色黄黄的，浓浓的菊花香味。', 'productId': '41980317196'}
{'content': '这个价格买到这么多份量还是很超值的 每朵菊花的大小比较大，泡过了看上去还不错，值得购买', 'productId': '41980317196'}
{'content': '菊花味道很浓，好喝', 'productId': '41980317196'}
{'content': '朵朵完整，含苞待放，是好的胎菊，买过几次了。发货超快，包装完整，物美价廉，值得购买!', 'productId': '41980317196'}
{'content': '价格便宜，质量也不错！那种说碎了的，我只想说，干菊花就这样！没有必要鸡蛋里面挑骨头！', 'productId': '41980317196'}
{'content': '日期很新鲜，一次可以泡很多遍，以后还会关注。', 'productId': '41980317196'}
{'content': '菊花泡好很大清香味很好味道不苦～伙伴们也很喜欢喝完再来回购，谢谢店家～', 'productId': '41980317196'}
{'content': '货以收到，商品还可以，给描述相符，有机会在购买。', 'productId': '41980317196'}
{'content': '蛮好喝的，喝起来味道真的很棒，特别好喝，很清香～', 'productId': '41980317196'}
{'content': '宝贝不错，淡淡的清香，去火明目，适合这个夏天使用', 'productId': '41980317196'}
{'content': '不错的，味道也好，终于收到我需要的宝贝了，东西很好，价美物廉,谢谢掌柜的!说实在，这是我~购物来让我最满意的一次购物。', 'productId': '41980317196'}
{'content': '菊花 茶很好，物流非常快，隔天就到了，很惊喜，卖家非常热情，下次还来你们家回购', 'productId': '41980317196'}
{'content': '菊花收到了包装很严实物流也快～店家客服态度好服务好茶叶好喝下次还来买.', 'productId': '41980317196'}
{'content': '宝贝刚收到就迫不及待的品尝了一个下，味道不错，店家服务态度也很好，满分购物。', 'productId': '41980317196'}
{'content': '不错的，量足，味道棒，超级耐死', 'productId': '41980317196'}
{'content': '菊花花香很淡雅，泡出来的茶醇香清甜，特别好，没有任何添加剂，以后就认准你们家了', 'productId': '41980317196'}
{'content': '已经收到了，味道浓郁，份量足，喝完会再买。', 'productId': '41980317196'}
{'content': '胎菊晒的很干燥，也很干净，和枸杞泡水喝很香哦。', 'productId': '41980317196'}
{'content': '买过店内其他产品，都还不错，喝完继续来。', 'productId': '41980317196'}
{'content': '送货速度很快，一直信赖京东，服务真的很好', 'productId': '41980317196'}
{'content': '味道是真的不错，夏天快到了，准备菊花茶祛火了', 'productId': '41980317196'}
{'content': '买了几瓶还送了几瓶真好，之前为了下火买的试着喝喝，很不错现在就回购了～', 'productId': '41980317196'}
{'content': '收到菊花特好，泡茶放一朵i，泡开菊花像新鲜的刚摘下一样的，看上去有特别的食欲，闻着一股青香', 'productId': '41980317196'}
{'content': '很好的胎菊，包装很好，味道清香，下次再买。', 'productId': '41980317196'}
{'content': '已经搭配枸杞一起喝多喝茶感觉有益身新心', 'productId': '41980317196'}
{'content': '菊花配枸杞！可以放心的熬夜了！', 'productId': '41980317196'}
{'content': '菊花收到非常满意，泡了也觉得挺好喝。', 'productId': '41980317196'}
{'content': '新鲜的菊花骨朵，包装精美，质量很好，物美价廉，值得购买', 'productId': '41980317196'}
{'content': '挺好喝，下次还会购买的。', 'productId': '41980317196'}
{'content': '货超值、应该说很不错、包的很用心！', 'productId': '41980317196'}
{'content': '包装美观，看着样子还行，喝起来跟以前差不多。', 'productId': '41980317196'}
{'content': '果然和我想像中的一样优秀，物美价廉', 'productId': '41980317196'}
{'content': '东西很好，比外面药店和超市都买的便宜很多。喝起来味道也很棒，我加了个红枣，一起泡水。每天都喝', 'productId': '41980317196'}
{'content': '哇，拿到吓我一跳，好大一包哦，不过看了下菊花很好，一朵朵的很完整，质量不错，很满意', 'productId': '41980317196'}
{'content': '泡了一下，还可以吧，就是味道有点淡，不知道是不是和超市卖的不一样品种，反正这个价格，挺实惠的', 'productId': '41980317196'}
{'content': '菊花茶很好，清香味很香，味道不苦，非常好喝。伙伴们也很喜欢，喝完再来回购，谢谢店家', 'productId': '41980317196'}
{'content': '是新鲜的，颗粒还算大的，价位合适的~味道不错，泡开的花朵很漂亮的~', 'productId': '41980317196'}
{'content': '菊花收到了，物流快，颗粒饱满均匀大小共同。快递超快的，非常好，颜色也很好，质地也很不错，总之很满意', 'productId': '41980317196'}
{'content': '淡淡的香味让我回味，物流也很快，价钱也比实体店便宜', 'productId': '41980317196'}
{'content': '菊花茶很好，感觉质量还行，满意。', 'productId': '41980317196'}
{'content': '清火效果好，包装严实，漂亮美观！', 'productId': '41980317196'}
{'content': '很不错的菊花茶，量多味道正，去火功效非常不错，菊花的包装特别精良，高端大气上档次，价格便宜，5星好评', 'productId': '41980317196'}
{'content': '虾干收到了，吃过之后真的特别好吃，之前也在别的地方买过，对比下来还是喜欢这家的虾干，干度正正好好', 'productId': '41980317196'}
{'content': '相当不错，味道很好，加点冰糖，味道很赞！值得购买。', 'productId': '41980317196'}
{'content': '泡开来的花很漂亮，很大一朵呢，很好喝呢，味道很清新，是我喜欢的味道，下次喝完了还会过来买，真心不错', 'productId': '41980317196'}
{'content': '质量不错，泡了杯开喝，味道挺清香的，泡开后花挺大的，比在外面买的都要好。包装也严实，用起来也方便', 'productId': '41980317196'}
{'content': '产品总体不错，宝贝便宜 质量好 包装高级严实。客服服务态度热情，有问必答 。 有需要的朋友可以放心下单', 'productId': '41980317196'}
{'content': '质量很好，物流很快，搭配好的花茶，再也不怕蓝票不会搭配了，简单快捷方便。物美价廉，值得推荐。', 'productId': '41980317196'}
{'content': '和我心里想的一样，包装严实很好，味道不错。', 'productId': '41980317196'}
{'content': '喝了感觉不错，物有所值，对咽炎还是有用的。', 'productId': '41980317196'}
{'content': '挺好喝的有一点香味，但是感觉味道十足还会再来买的～', 'productId': '41980317196'}
{'content': '东西收到了，闻闻味道有中药的味道，非常干燥，很好～', 'productId': '41980317196'}
{'content': '菊花不错，颗粒饱满，大小合适，清香', 'productId': '41980317196'}
{'content': '喝了一年多的菊花茶了,之前停了一段时间,在晚上看见推荐菊花茶我就去看了忍不住下手了也没让我失望很好喝～', 'productId': '41980317196'}
{'content': '菊花一如既往的好，味道很香纯真，菊花蛮新鲜的又很干净。价格实惠物有所值值得购买，五分好评！', 'productId': '41980317196'}
{'content': '胎菊质量很好，干净无杂质，打开有清淡的菊花香，泡水每天喝点去火气，味清爽，价格也不贵，给五星好评了！', 'productId': '41980317196'}
{'content': '买给朋友的，也不知道怎么样，我想应该没问题吧。', 'productId': '41980317196'}
{'content': '宝贝已经收到了，尝尝味道不错，鲜美。', 'productId': '41980317196'}
{'content': '收到菊花茶了，真的是太好了颜色鲜，菊味浓，每个都是花包，非常干净，刚冲泡了一壶，菊香扑鼻', 'productId': '41980317196'}
{'content': '当礼品送领导是个不错的选择-喝起来口感也不错', 'productId': '41980317196'}
{'content': '味道一般 。物流很给力 非常不错', 'productId': '41980317196'}
{'content': '不错的菊花，而且还是胎菊，比那个大金丝黄菊很清香一点，很棒，嘉禾还便宜a', 'productId': '41980317196'}
